보고연도,보고국가,원조기관,사업구분,수원국코드,사업실시기관,채널코드,양자_다자,자금구분코드,자금형태코드,원조유형,사업명,사업분야,지역명,사업설명,지속가능개발목표(SDGs),성평등,환경지원,참여형개발_지배구조개선_민주화_인권,무역개발,재난위험경감,장애인권리,영양,모자보건,생물다양성,기후변화완화,기후변화적응,사막화,기술협력,프로그램원조,프로젝트원조코드,혼합신용,통화,약정액,지출액,증여등가액,회수액,비구속성금액,부분구속성금액,구속성금액,투자관련기술협력금액,프로젝트원조 전문가 파견 비용(약정액),프로젝트원조 전문가 파견 비용(지출액),수출신용금액,레버리징 메카니즘,민간재원 동원금액,동원된 자금출처,상환방식,연간상환횟수,이자율,제2이자율,최초상환일,최종상환일,이자수취액,차관잔액,연체원금,연체이자,차년도상환원금,차년도지불이자,자료제출기관
2019,742,4,3,769,Donor country-based NGO,22000,1,10,110,C01,Microfinance for the poor and increasing empowerment in the community of Vinh Long City,16010:100,FAR EAST ASIA,"To support the poor to create their jobs by themselves, and to start or improve their business for their economic independency.",12,0,0,2,0,0,,,0,0,0,0,0,,,1,,302,0,147,0,0,0,0,0,0,,,0,0.01,36.213,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,866,KOICA,11000,1,10,110,E01,Agro-livestock Technology(2017),31110:100,MELANESIA,Deepen knowledge and insights of government officials from developing countries in agricultural products processing and marketing,2,0,1,0,2,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,866,KOICA,11000,1,10,110,E01,Master`s degree program in Global Health Security(2017),12110:100,MELANESIA,To train public health professionals in the field of infectious diseases control to manage infectious diseases effectively and implant relevant health policies for the development of developing countries,3,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,832,KOICA,11000,1,10,110,E01,Master`s degree program in Rural Development(2017),31161:100,MELANESIA,To contribute to the development of human resources who will contribute positively and effectively to the improving agricultural technology in developing countries,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,832,KOICA,11000,1,10,110,E01,Masters Degree Program in Atmospheric Environment(2017),41082:100,MELANESIA,KOICA Hankuk University of Foreign Studies Cooperation Program Masters Degree Program in Atmospheric Environment,13,0,2,0,0,0,,,0,1,2,2,1,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,866,KOICA,11000,1,10,110,E01,Master`s degree program in Urban and Regional Development(2017),43030:100,MELANESIA,To educate governmental officials of developing countries in the areas of urban planning and development in order to enhance their comprehensive competency for urban related tasks,11,0,1,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,862,KOICA,11000,1,10,110,E01,Master`s degree program in Urban and Regional Development(2017),43030:100,MELANESIA,To educate governmental officials of developing countries in the areas of urban planning and development in order to enhance their comprehensive competency for urban related tasks,11,0,1,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,832,KOICA,11000,1,10,110,E01,Agro-livestock Technology(2017),31110:100,MELANESIA,Deepen knowledge and insights of government officials from developing countries in agricultural products processing and marketing,2,0,1,0,2,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,832,KOICA,11000,1,10,110,E01,Master`s degree program in Public Management and Public Sector Reforms(2017),15110:100,MELANESIA,"To improve capacity building of public officials by offering knowledge about personnel management,  public organization, public finances, local government and policy process",16,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,862,KOICA,11000,1,10,110,E01,Master`s degree program in Public Administration(Local Government(2017),15112:100,MELANESIA,To strengthen the local government officials and civil servants by providing an integrative educational program on the managerial skills and analytical policy expertise,16,0,0,2,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,866,KOICA,11000,1,10,110,E01,Master`s Degree in Community Development(2017),43040:100,MELANESIA,To cultivate the professional human resources necessary for a sustainable and autonomous community development in developing countries,2,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,862,KOICA,11000,1,10,110,E01,Master`s Degree in Community Development(2017),43040:100,MELANESIA,To cultivate the professional human resources necessary for a sustainable and autonomous community development in developing countries,2,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,998,Public-Private Partnership (PPP),31000,1,10,110,C01,Advancing Financial Inclusion to Improve the Lives of the Poor,24030:100,UNALLOCATED,"improving living by classifying market into small categories , building a new finance business model using mobile devices or ICT technology , operating a data-based finance service , providing a finance service to low-income customers based on open system , defining the government`s role in accordance with the environmental change , increasing the scale of empowerment",17.1; 8.1,0,0,0,2,0,,,0,0,0,0,0,,,1,,302,0,189,0,0,0,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,998,Public-Private Partnership (PPP),31000,1,10,110,C01,Development of a low cost Braille module and education contents for the visually impaired in Kenya and India,43081:100,UNALLOCATED,"developing hardware, software, application, and educational contents, supplying dot mini for 6 schools for the visually impaired, teaching how to read braille to students and how to teach braille to teachers",4.1,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,0,136,0,0,0,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,998,United Nations Office of the United Nations High Commissioner for Refugees,41121,1,10,110,C01,UNHCR Improving Access to Quality Education for Refugee Children with a Special Focus on Girls,11320:100,UNALLOCATED,"Contribute to improvement of quality of life and promotions of human rights of children, especially girls, through provion of quality primary, secondary school",1.0; 4.1; 4.5; 5.0,2,0,0,0,0,,,0,0,0,0,0,,,1,,302,0,1575,0,0,0,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,616,KOICA,11000,1,10,110,E01,Master`s Degree Program in Economic Policy and Development(2017),33110:100,SOUTH & CENTR. ASIA,To enhance the ability of industry and trade organization and institutionalization for partnership countries by designing and establishing industry and trade policies suitable for each partnership country situation,9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,616,KOICA,11000,1,10,110,E01,Master`s degree program in Urban and Regional Development(2017),43030:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of urban planning and development in order to enhance their comprehensive competency for urban related tasks,11,0,1,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,611,KOICA,11000,1,10,110,E01,Master`s degree program in Urban and Regional Development(2017),43030:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of urban planning and development in order to enhance their comprehensive competency for urban related tasks,11,0,1,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,665,KOICA,11000,1,10,110,E01,Masters Degree Program in Development of Fisheries Industry(2017),31320:100,SOUTH & CENTR. ASIA,To train fisheries speicilists on various fields of fisheries science and  contribute to the development of fisheries industries of participating countries,2,0,1,1,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Masters Degree Program in Development of Fisheries Industry(2017),31320:100,SOUTH & CENTR. ASIA,To train fisheries speicilists on various fields of fisheries science and  contribute to the development of fisheries industries of participating countries,2,0,1,1,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,617,KOICA,11000,1,10,110,E01,Master`s degree program in agricultural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials iagricultural economics and agricultural industry in order to enhance the comprehensive competency for nurturing start-ups,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,616,KOICA,11000,1,10,110,E01,Master`s degree program in agricultural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials iagricultural economics and agricultural industry in order to enhance the comprehensive competency for nurturing start-ups,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,614,KOICA,11000,1,10,110,E01,Master`s degree program in agricultural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials iagricultural economics and agricultural industry in order to enhance the comprehensive competency for nurturing start-ups,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,611,KOICA,11000,1,10,110,E01,Master`s degree program in agricultural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials iagricultural economics and agricultural industry in order to enhance the comprehensive competency for nurturing start-ups,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s degree program in agricultural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials iagricultural economics and agricultural industry in order to enhance the comprehensive competency for nurturing start-ups,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,6,5,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s degree program in Water Resources Management(2017),14010:100,SOUTH & CENTR. ASIA,To educate governmental officials in the areas of water resources and environmental engineering in order to enhance their comprehensive competency for water resources management,6,0,2,0,0,0,,,0,0,0,2,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,666,KOICA,11000,1,10,110,E01,Master`s degree program in Water Resources Management(2017),14010:100,SOUTH & CENTR. ASIA,To educate governmental officials in the areas of water resources and environmental engineering in order to enhance their comprehensive competency for water resources management,6,0,2,0,0,0,,,0,0,0,2,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,614,KOICA,11000,1,10,110,E01,Master`s degree program in Public Management and Public Sector Reforms(2017),15110:100,SOUTH & CENTR. ASIA,"To improve capacity building of public officials by offering knowledge about personnel management,  public organization, public finances, local government and policy process",16,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,614,KOICA,11000,1,10,110,E01,Masters Degree Program in Atmospheric Environment(2017),41082:100,SOUTH & CENTR. ASIA,KOICA Hankuk University of Foreign Studies Cooperation Program Masters Degree Program in Atmospheric Environment,13,0,2,0,0,0,,,0,1,2,2,1,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,611,KOICA,11000,1,10,110,E01,Masters Degree Program in Atmospheric Environment(2017),41082:100,SOUTH & CENTR. ASIA,KOICA Hankuk University of Foreign Studies Cooperation Program Masters Degree Program in Atmospheric Environment,13,0,2,0,0,0,,,0,1,2,2,1,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,666,KOICA,11000,1,10,110,E01,Masters Degree Program in Development of Fisheries Industry(2017),31320:100,SOUTH & CENTR. ASIA,To train fisheries speicilists on various fields of fisheries science and  contribute to the development of fisheries industries of participating countries,2,0,1,1,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,617,KOICA,11000,1,10,110,E01,Master`s Degree Program in Finance and Tax Policy(2017),15111:100,SOUTH & CENTR. ASIA,To train government experts in the fields of finance and tax policy needed by the developing countries,16,0,0,2,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,614,KOICA,11000,1,10,110,E01,Master`s Degree Program in Finance and Tax Policy(2017),15111:100,SOUTH & CENTR. ASIA,To train government experts in the fields of finance and tax policy needed by the developing countries,16,0,0,2,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,640,KOICA,11000,1,10,110,E01,Master`s Degree Program in Finance and Tax Policy(2017),15111:100,SOUTH & CENTR. ASIA,To train government experts in the fields of finance and tax policy needed by the developing countries,16,0,0,2,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,665,KOICA,11000,1,10,110,E01,Master`s Degree Program in Finance and Tax Policy(2017),15111:100,SOUTH & CENTR. ASIA,To train government experts in the fields of finance and tax policy needed by the developing countries,16,0,0,2,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s Degree Program in Finance and Tax Policy(2017),15111:100,SOUTH & CENTR. ASIA,To train government experts in the fields of finance and tax policy needed by the developing countries,16,0,0,2,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,665,KOICA,11000,1,10,110,E01,Masters Degree Program in Atmospheric Environment(2017),41082:100,SOUTH & CENTR. ASIA,KOICA Hankuk University of Foreign Studies Cooperation Program Masters Degree Program in Atmospheric Environment,13,0,2,0,0,0,,,0,1,2,2,1,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Masters Degree Program in Atmospheric Environment(2017),41082:100,SOUTH & CENTR. ASIA,KOICA Hankuk University of Foreign Studies Cooperation Program Masters Degree Program in Atmospheric Environment,13,0,2,0,0,0,,,0,1,2,2,1,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,666,KOICA,11000,1,10,110,E01,Masters Degree Program in Atmospheric Environment(2017),41082:100,SOUTH & CENTR. ASIA,KOICA Hankuk University of Foreign Studies Cooperation Program Masters Degree Program in Atmospheric Environment,13,0,2,0,0,0,,,0,1,2,2,1,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s degree program in Urban and Regional Development(2017),43030:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of urban planning and development in order to enhance their comprehensive competency for urban related tasks,11,0,1,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s degree program in Urban and Regional Development(2017),43030:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of urban planning and development in order to enhance their comprehensive competency for urban related tasks,11,0,1,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s degree program in Rural Development(2017),31161:100,SOUTH & CENTR. ASIA,To contribute to the development of human resources who will contribute positively and effectively to the improving agricultural technology in developing countries,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s degree program in Rural Development(2017),31161:100,SOUTH & CENTR. ASIA,To contribute to the development of human resources who will contribute positively and effectively to the improving agricultural technology in developing countries,2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,617,KOICA,11000,1,10,110,E01,KAIST Finance MBA Program for Government Officials from Emerging Economics(2017),24010:100,SOUTH & CENTR. ASIA,To train finance professionals to implant financial policies for the growth of developing countries financial and capital markets,8,0,0,0,2,0,,,0,0,0,0,0,1,,,,302,6,5,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,614,KOICA,11000,1,10,110,E01,KAIST Finance MBA Program for Government Officials from Emerging Economics(2017),24010:100,SOUTH & CENTR. ASIA,To train finance professionals to implant financial policies for the growth of developing countries financial and capital markets,8,0,0,0,2,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,665,KOICA,11000,1,10,110,E01,KAIST Finance MBA Program for Government Officials from Emerging Economics(2017),24010:100,SOUTH & CENTR. ASIA,To train finance professionals to implant financial policies for the growth of developing countries financial and capital markets,8,0,0,0,2,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,KAIST Finance MBA Program for Government Officials from Emerging Economics(2017),24010:100,SOUTH & CENTR. ASIA,To train finance professionals to implant financial policies for the growth of developing countries financial and capital markets,8,0,0,0,2,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,614,KOICA,11000,1,10,110,E01,Masters Degree Program for Capacity Development of Gender Equality(2017),15170:100,SOUTH & CENTR. ASIA,To provide high quality education for women professionals with theoretical and practical skills and knowledge of development to enhance gender equality and empowerment of women in developing countries,5,2,0,1,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,617,KOICA,11000,1,10,110,E01,Master`s Degree Program in Convergence Science and Technology for ASEAN Government Officials(2017),32182:100,SOUTH & CENTR. ASIA,"Building capacity in the area of developing planning of human resources for Chemical and Environmental Engineering, development cooperation, and adaptation of global climate change with Convergence Technology",9,0,1,0,0,0,,,0,0,0,1,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,611,KOICA,11000,1,10,110,E01,Master`s Degree Program in Convergence Science and Technology for ASEAN Government Officials(2017),32182:100,SOUTH & CENTR. ASIA,"Building capacity in the area of developing planning of human resources for Chemical and Environmental Engineering, development cooperation, and adaptation of global climate change with Convergence Technology",9,0,1,0,0,0,,,0,0,0,1,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s Degree Program in Convergence Science and Technology for ASEAN Government Officials(2017),32182:100,SOUTH & CENTR. ASIA,"Building capacity in the area of developing planning of human resources for Chemical and Environmental Engineering, development cooperation, and adaptation of global climate change with Convergence Technology",9,0,1,0,0,0,,,0,0,0,1,0,1,,,,302,7,7,0,0,0,0,7,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,625,KOICA,11000,1,10,110,E01,Master`s Degree Program in Convergence Science and Technology for ASEAN Government Officials(2017),32182:100,SOUTH & CENTR. ASIA,"Building capacity in the area of developing planning of human resources for Chemical and Environmental Engineering, development cooperation, and adaptation of global climate change with Convergence Technology",9,0,1,0,0,0,,,0,0,0,1,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,617,KOICA,11000,1,10,110,E01,Master`s Degree Program in Information and Communication(2017),22010:100,SOUTH & CENTR. ASIA,"To promote practical insights for ICT policy planning, implementing, and evaluating targeting governmental officials to enhance their comprehensive competency for better governance",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s Degree Program in Information and Communication(2017),22010:100,SOUTH & CENTR. ASIA,"To promote practical insights for ICT policy planning, implementing, and evaluating targeting governmental officials to enhance their comprehensive competency for better governance",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s Degree Program in Information and Communication(2017),22010:100,SOUTH & CENTR. ASIA,"To promote practical insights for ICT policy planning, implementing, and evaluating targeting governmental officials to enhance their comprehensive competency for better governance",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,640,KOICA,11000,1,10,110,E01,Master`s degree program in Public Management and Public Sector Reforms(2017),15110:100,SOUTH & CENTR. ASIA,"To improve capacity building of public officials by offering knowledge about personnel management,  public organization, public finances, local government and policy process",16,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s degree program in Public Management and Public Sector Reforms(2017),15110:100,SOUTH & CENTR. ASIA,"To improve capacity building of public officials by offering knowledge about personnel management,  public organization, public finances, local government and policy process",16,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s degree program in Public Management and Public Sector Reforms(2017),15110:100,SOUTH & CENTR. ASIA,"To improve capacity building of public officials by offering knowledge about personnel management,  public organization, public finances, local government and policy process",16,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s degree program in Global Health Security(2017),12110:100,SOUTH & CENTR. ASIA,To train public health professionals in the field of infectious diseases control to manage infectious diseases effectively and implant relevant health policies for the development of developing countries,3,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,6,5,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,625,KOICA,11000,1,10,110,E01,Master`s degree program in Global Health Security(2017),12110:100,SOUTH & CENTR. ASIA,To train public health professionals in the field of infectious diseases control to manage infectious diseases effectively and implant relevant health policies for the development of developing countries,3,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s degree program in Rural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of agricultural engineering and strategy of mechanization for farm machinery  in order to enhance their comprehensive competency for nurturing start-ups,2,0,1,1,0,0,,,0,0,0,1,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s degree program in Rural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of agricultural engineering and strategy of mechanization for farm machinery  in order to enhance their comprehensive competency for nurturing start-ups,2,0,1,1,0,0,,,0,0,0,1,0,1,,,,302,6,5,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,625,KOICA,11000,1,10,110,E01,Master`s degree program in Rural Development(2017),31120:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of agricultural engineering and strategy of mechanization for farm machinery  in order to enhance their comprehensive competency for nurturing start-ups,2,0,1,1,0,0,,,0,0,0,1,0,1,,,,302,6,5,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,660,KOICA,11000,1,10,110,E01,Master`s Degree Program in Techno-Entrepreneurship Competency based on EE&ICT Convergence(2017),32182:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of electrical engineering and ICT convergence industry in order to enhance their comprehensive competency for nurturing start-ups,9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,4,3,0,0,0,0,4,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,3,635,KOICA,11000,1,10,110,E01,Master`s Degree Program in Techno-Entrepreneurship Competency based on EE&ICT Convergence(2017),32182:100,SOUTH & CENTR. ASIA,To educate governmental officials of developing countries in the areas of electrical engineering and ICT convergence industry in order to enhance their comprehensive competency for nurturing start-ups,9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,2,2,0,0,0,0,2,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
