번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수
616,가축분뇨 수집운반업,09_30_01_P,4140000,4.14E+17,2023.1.5,,1,영업/정상,3,영업,,,,,,,,경기도 연천군 전곡읍 전곡리 483-147 국민은행전곡지점 301호,"경기도 연천군 전곡읍 전곡로 179, 국민은행전곡지점 301호",11028,현대환경,2023.1.18 10:04,U,2023.1.20 2:40,,205798.8511,502783.7832,분뇨등관련영업관리,,,,,0,,0
617,가축분뇨 수집운반업,09_30_01_P,4580000,4.58E+17,2022.11.16,,1,영업/정상,3,영업,,,,,041-953-2424,,,충청남도 서천군 서천읍 군사리 171-3,충청남도 서천군 서천읍 서문로 8,33637,합명회사길흥화물운송사,2022.12.1 8:21,U,2022.12.3 2:40,,172910.8803,286096.3996,분뇨등관련영업관리,,,,,0,,0
618,가축분뇨 수집운반업,09_30_01_P,5230000,5.23E+17,2022.11.23,,1,영업/정상,3,영업,,,,,,,,경상북도 예천군 지보면 대죽리 267-2,경상북도 예천군 지보면 대죽길 159-1,36855,자연퇴비,2022.12.2 16:34,U,2022.12.4 2:40,,329263.8131,339311.2758,분뇨등관련영업관리,,,,,0,,0
619,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2022.11.10,,1,영업/정상,3,영업,,,,,475-2455,,,경상북도 구미시 산동읍 성수리 978,,,구미칠곡축산업협동조합자연순환센터,2022.11.14 16:58,I,2022.11.16 0:22,,325262.3063,296161.0349,분뇨등관련영업관리,,,,,0,,0
620,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2022.9.28,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 옥계동 936 구미옥계 세영리첼 더 프라임 105동 1303호,"경상북도 구미시 산호대로 955, 105동 1303호 (옥계동, 구미옥계 세영리첼 더 프라임)",39459,대성환경,2023.1.6 15:35,I,2023.1.8 0:40,분뇨 및 축산분뇨 처리업,329131.0405,294125.4543,분뇨등관련영업관리,분뇨 및 축산분뇨 처리업,,,,0,,0
621,가축분뇨 수집운반업,09_30_01_P,3910000,3.91E+17,2022.12.26,,1,영업/정상,3,영업,,,,,,,,경기도 평택시 포승읍 만호리 472-7,경기도 평택시 포승읍 서동대로 713,17962,주식회사 동강환경,2022.12.26 17:37,I,2022.12.28 0:40,축산분뇨 처리업,187461.7183,383710.2991,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
622,가축분뇨 수집운반업,09_30_01_P,5200000,5.2E+17,2021.4.28,,1,영업/정상,3,영업,,,,,,,,경상북도 고령군 대가야읍 장기리 202-1,경상북도 고령군 대가야읍 중앙로 65,40135,에스,2021.4.28 20:11,I,2021.4.30 0:22,,315261.7265,248485.7994,분뇨등관련영업관리,,,,,,,
623,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2021.5.27,,1,영업/정상,3,영업,,,,,,,,경상북도 상주시 화서면 신봉리 156-11,경상북도 상주시 화서면 화령로 9-6,37139,전국퇴비,2021.5.27 10:10,I,2021.5.29 0:22,축산분뇨 처리업,284935.4123,327450.0832,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
624,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2021.5.27,,1,영업/정상,3,영업,,,,,,,,경상북도 상주시 함창읍 오동리 546-1 오동연립주택,경상북도 상주시 함창읍 오동1길 14 (오동연립주택),37113,행복퇴비,2021.5.27 9:29,I,2021.5.29 0:22,축산분뇨 처리업,305879.6375,341057.5831,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
625,가축분뇨 수집운반업,09_30_01_P,5070000,5.07E+17,2021.4.27,,1,영업/정상,3,영업,,,,,054-823-6162,,,경상북도 안동시 임하면 임하리 509-1,경상북도 안동시 임하면 거드실길 6,36731,농업회사법인(주)푸른샘,2022.5.20 13:31,U,2022.5.22 2:40,,367107.6135,337439.3704,분뇨등관련영업관리,,,,,0,,0
626,가축분뇨 수집운반업,09_30_01_P,5590000,5.59E+17,2021.5.27,,1,영업/정상,3,영업,,,,,,,,경기도 양주시 은현면 하패리 47,경기도 양주시 은현면 강변서로 197-16,11426,은현비료,2021.6.3 11:29,I,2021.6.5 0:23,축산 관련 서비스업,204067.2703,486696.2688,분뇨등관련영업관리,축산 관련 서비스업,,,,,,
627,가축분뇨 수집운반업,09_30_01_P,5600000,5.6E+17,2021.4.22,,1,영업/정상,3,영업,,,,,031-534-9197,,,경기도 포천시 신북면 가채리 835-9,,,포천축산,2021.6.10 10:18,I,2021.6.12 0:22,,217980.8313,489514.1917,분뇨등관련영업관리,,,,,,,
628,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2021.5.20,,1,영업/정상,3,영업,,,,,,,,경상북도 상주시 낙양동 116 M클래식 501호,"경상북도 상주시 상서문1길 41-12, M클래식 501호 (낙양동)",37208,대성종합중기,2021.5.18 15:50,I,2021.5.20 0:22,,303439.442,324091.3797,분뇨등관련영업관리,,,,,,,
629,가축분뇨 수집운반업,09_30_01_P,4490000,4.49E+17,2021.6.11,,1,영업/정상,3,영업,,,,,,,,충청남도 천안시 서북구 성환읍 송덕리 190-14,충청남도 천안시 서북구 성환읍 각금3길 1,31007,(주)에스원종합물류,2021.6.21 17:17,I,2021.6.23 0:23,,209096.9857,380465.9879,분뇨등관련영업관리,,,,,0,,0
630,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2006.4.7,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 오가면 신장리 450-19,충청남도 예산군 오가면 신장길 155,32426,지명영농조합법인,2021.8.23 9:15,U,2021.8.25 2:40,,181662.9087,353023.9353,분뇨등관련영업관리,,,,,0,,0
631,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2006.12.22,,1,영업/정상,3,영업,,,,,041-335-7329,,,충청남도 예산군 예산읍 산성리 345-10,충청남도 예산군 예산읍 역전로 94-16,32430,예산위생,2022.12.2 9:27,U,2022.12.4 2:40,축산 관련 서비스업,184778.3304,354028.4781,분뇨등관련영업관리,축산 관련 서비스업,,,,0,,0
632,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2007.11.14,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 예산읍 신례원리 292-6,충청남도 예산군 예산읍 신례원로 173,32421,태선위생,2022.9.5 9:00,U,2022.9.7 2:40,,185886.1288,358182.6433,분뇨등관련영업관리,,,,,0,,0
633,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2007.8.31,,1,영업/정상,3,영업,,,,,413357330,,,충청남도 예산군 예산읍 산성리 345-10,충청남도 예산군 예산읍 역전로 94-16,32430,예흥축산,2023.7.6 8:02,U,2023.7.8 2:40,,184778.3304,354028.4781,분뇨등관련영업관리,,,,,0,,0
634,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2008.3.13,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 삽교읍 목리 920-3,"충청남도 예산군 삽교읍 청사로 217, 엔젤스타워 1차 213호",32416,영농조합법인예산친환경농업사업단,2023.7.26 17:07,U,2023.7.28 2:40,축산분뇨 처리업,170965.0182,351369.2984,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
635,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2005.9.1,,1,영업/정상,3,영업,,,,,041-333-5991,,340-809,충청남도 예산군 예산읍 향천리 205-3,충청남도 예산군 예산읍 예산로 319-4,340-809,영진환경위생산업,2015.7.27 11:54,I,2018.8.31 23:59,,187405.9641,353227.0572,분뇨등관련영업관리,,,,,,,
636,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2007.9.5,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 예산읍 산성리 244-11,충청남도 예산군 예산읍 충서로 946,32429,능금축산,2021.8.23 9:41,U,2021.8.25 2:40,축산 관련 서비스업,184598.6462,354532.4669,분뇨등관련영업관리,축산 관련 서비스업,,,,0,,0
637,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2005.2.2,,1,영업/정상,3,영업,,,,,041-332-5051,,,충청남도 예산군 오가면 신원리 628-2,충청남도 예산군 오가면 신원길 167-26,32424,가야위생,2021.8.23 9:16,U,2021.8.25 2:40,,183521.9781,355140.0754,분뇨등관련영업관리,,,,,0,,0
638,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2013.3.26,,1,영업/정상,3,영업,,,,,,,340-931,충청남도 예산군 고덕면 용리 1036,,,천기운영농조합법인,2020.6.16 17:32,U,2020.6.18 2:40,,175294.724,358596.2728,분뇨등관련영업관리,,,,,,,
639,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2015.5.6,,1,영업/정상,3,영업,,,,,041-333-7773,,,충청남도 예산군 응봉면 지석리 193,충청남도 예산군 응봉면 장구미길 16-8,32446,예당환경 주식회사,2022.8.8 15:33,U,2022.8.11 2:40,축산분뇨 처리업,178415.8452,349260.1728,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
640,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2015.7.14,,1,영업/정상,3,영업,,,,,,,,충청남도 예산군 오가면 신원리 628-2,충청남도 예산군 오가면 신원길 167-26,32424,예원환경,2023.2.13 13:40,U,2023.2.15 2:40,축산관련 서비스업,183521.9781,355140.0754,분뇨등관련영업관리,축산관련 서비스업,,,,0,,0
641,가축분뇨 수집운반업,09_30_01_P,3570000,3.57E+17,2008.1.16,,1,영업/정상,3,영업,,,,,,,417-802,인천광역시 강화군 강화읍 관청리 117-1 강화축산업협동조합,"인천광역시 강화군 강화읍 강화대로 376-1, 강화축산업협동조합",23036,인천강화옹진축산업협동조합,2023.7.7 9:30,U,2023.7.9 2:40,금융 및 보험관련 서비스업,154848.3159,471570.176,분뇨등관련영업관리,금융 및 보험관련 서비스업,,,,0,,0
642,가축분뇨 수집운반업,09_30_01_P,4860000,4.86E+17,2013.9.17,,1,영업/정상,3,영업,,,,,,,516-801,전라남도 곡성군 곡성읍 죽동리 39-8,전라남도 곡성군 곡성읍 곡성로 767,516-801,(유)이승기업,2019.8.7 16:51,U,2019.8.9 2:40,,226184.6106,197473.9394,분뇨등관련영업관리,,,,,,,
643,가축분뇨 수집운반업,09_30_01_P,5460000,5.46E+17,2016.5.23,,1,영업/정상,3,영업,,,,,559636565,,,경상남도 함양군 함양읍 이은리 67,경상남도 함양군 함양읍 함양남서로 996-76,50049,함양양돈영농조합법인,2020.12.8 20:37,U,2020.12.10 2:40,,,,분뇨등관련영업관리,,,,,,,
644,가축분뇨 수집운반업,09_30_01_P,4860000,4.86E+17,2013.12.26,,1,영업/정상,3,영업,,,,,061-362-5668,,,전라남도 곡성군 석곡면 유정리 394-9,전라남도 곡성군 석곡면 주석로 572-25,57561,중앙으뜸상회,2021.12.15 13:30,U,2021.12.17 2:40,,222825.4981,180430.7231,분뇨등관련영업관리,,,,,0,,0
645,가축분뇨 수집운반업,09_30_01_P,4860000,4.86E+17,2014.4.22,,1,영업/정상,3,영업,,,,,061-362-1150,,516-821,전라남도 곡성군 오곡면 오지리 1220-4,전라남도 곡성군 오곡면 기차마을로 260,516-821,오곡협동조합,2019.8.7 15:11,U,2019.8.9 2:40,,227750.9116,197783.5618,분뇨등관련영업관리,,,,,,,
646,가축분뇨 수집운반업,09_30_01_P,4860000,4.86E+17,2017.9.14,,1,영업/정상,3,영업,,,,,,,,전라남도 곡성군 삼기면 원등리 441,전라남도 곡성군 삼기면 곡순로 1424,57521,농업회사법인(유)삼원그린,2022.10.19 16:06,U,2022.10.21 2:40,,219173.2889,192914.8742,분뇨등관련영업관리,,,,,0,,0
647,가축분뇨 수집운반업,09_30_01_P,4860000,4.86E+17,2018.4.19,,1,영업/정상,3,영업,,,,,061-363-8104,,,전라남도 곡성군 곡성읍 읍내리 796-12,전라남도 곡성군 곡성읍 군청로 3,57541,곡성친환경 액비자원화 영농조합 법인,2018.4.22 20:18,I,2018.8.31 23:59,,226620.8727,197745.166,분뇨등관련영업관리,,,,,,,
648,가축분뇨 수집운반업,09_30_01_P,4860000,4.86E+17,2013.9.11,,1,영업/정상,3,영업,,,,,613627088,,516-821,전라남도 곡성군 오곡면 오지리 1220-4,전라남도 곡성군 오곡면 기차마을로 260,516-821,지에스씨엠(주),2020.2.3 9:19,U,2020.2.5 2:40,,227750.9116,197783.5618,분뇨등관련영업관리,,,,,,,
649,가축분뇨 수집운반업,09_30_01_P,5360000,5.36E+17,2000.8.16,,1,영업/정상,3,영업,,,,,355-8841,,627-854,경상남도 밀양시 부북면 전사포리 7-5,경상남도 밀양시 부북면 사포로 7,627-854,밀양위생정화(축산),2023.7.27 17:23,U,2023.7.29 2:40,,359038.4017,220796.9061,분뇨등관련영업관리,,,,,0,,0
650,가축분뇨 수집운반업,09_30_01_P,5360000,5.36E+17,2000.8.16,,1,영업/정상,3,영업,,,,,,,,경상남도 밀양시 교동 874-5,경상남도 밀양시 석정로 152-1 (교동),50421,경남위생공사(가축분뇨),2019.2.15 13:15,U,2019.2.17 2:40,,358993.2497,224020.4427,분뇨등관련영업관리,,,,,,,
651,가축분뇨 수집운반업,09_30_01_P,5360000,5.36E+17,2002.9.9,,1,영업/정상,3,영업,,,,,,,,경상남도 밀양시 산외면 금천리 430-5,"경상남도 밀양시 산외면 산외로 289, 1층",50411,우공위생,2023.7.27 17:23,U,2023.7.29 2:40,,363216.6082,224060.7029,분뇨등관련영업관리,,,,,0,,0
652,가축분뇨 수집운반업,09_30_01_P,5360000,5.36E+17,2007.3.19,,1,영업/정상,3,영업,,,,,070-8244-0800,,,경상남도 밀양시 상남면 연금리 2340,경상남도 밀양시 상남면 상남로 866-165,50453,밀양양돈영농조합법인,2022.9.21 19:10,U,2022.9.23 2:40,,361501.4876,216534.5424,분뇨등관련영업관리,,,,,0,,0
653,가축분뇨 수집운반업,09_30_01_P,5120000,5.12E+17,2003.7.30,,1,영업/정상,3,영업,,,,,5542220,,745-831,경상북도 문경시 산북면 회룡리 132-1,경상북도 문경시 산북면 강동로 312-24,,수현환경,2020.11.23 19:35,U,2020.11.25 2:40,,315409.5422,351646.006,분뇨등관련영업관리,,,,,,,
654,가축분뇨 수집운반업,09_30_01_P,5120000,5.12E+17,2006.9.13,,1,영업/정상,3,영업,,,,,054-552-0426,,745-890,경상북도 문경시 흥덕동 223-3,경상북도 문경시 중앙로 166 (흥덕동),,문경새재한돈영농조합법인,2021.6.15 15:00,U,2021.6.17 2:40,,307521.4111,344896.9357,분뇨등관련영업관리,,,,,,,
655,가축분뇨 수집운반업,09_30_01_P,5120000,5.12E+17,2016.6.20,,1,영업/정상,3,영업,,,,,,,,경상북도 문경시 모전동 105-1 무지개아파트,"경상북도 문경시 새동네길 11, 무지개아파트 (모전동)",36952,용진환경,2020.11.23 19:32,U,2020.11.25 2:40,,306610.3989,343730.0896,분뇨등관련영업관리,,,,,,,
656,가축분뇨 수집운반업,09_30_01_P,4530000,4.53E+17,2009.2.6,,1,영업/정상,3,영업,,,,,041)664-0909,,,충청남도 서산시 잠홍동 386-1,충청남도 서산시 홍천로 73-1 (잠홍동),31966,서산축산액비유통영농조합법인,2022.8.11 16:58,U,2022.8.13 2:40,,153715.2418,365969.9041,분뇨등관련영업관리,,,,,0,,0
657,가축분뇨 수집운반업,09_30_01_P,4530000,4.53E+17,2010.4.8,,1,영업/정상,3,영업,,,,,,,356-812,충청남도 서산시 고북면 기포리 307-1,충청남도 서산시 고북면 고북1로 299,,연암순환농법영농조합법인,2020.12.14 10:43,U,2020.12.16 2:40,,158150.4327,351932.2489,분뇨등관련영업관리,,,,,,,
658,가축분뇨 수집운반업,09_30_01_P,4530000,4.53E+17,2011.3.17,,1,영업/정상,3,영업,,,,,,,356-815,충청남도 서산시 고북면 양천리 333-23,충청남도 서산시 고북면 양천소정길 138-44,,현대액비 영농조합 법인,2014.3.5 9:50,I,2018.8.31 23:59,축산관련 서비스업,156993.2604,349430.035,분뇨등관련영업관리,축산관련 서비스업,,,,,,
659,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2001.4.28,,1,영업/정상,3,영업,,,,,054535 0129,,742-090,경상북도 상주시 무양동 40-3,경상북도 상주시 서문길 25  (무양동),,경북환경,2002.12.3 11:14,I,2018.8.31 23:59,"하수, 분뇨 및 축산폐기물 처리업",303312.945,324619.3067,분뇨등관련영업관리,"하수, 분뇨 및 축산폐기물 처리업",,,,,,
660,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2002.8.9,,1,영업/정상,3,영업,,,,,,,742-130,경상북도 상주시 신봉동 694-119,경상북도 상주시 오흥로 52-4 (신봉동),742-130,대산환경,2022.8.3 8:55,U,2022.8.5 2:40,,303848.4902,321791.8739,분뇨등관련영업관리,,,,,0,,0
661,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2012.5.7,,1,영업/정상,3,영업,,,,,532-3080,,,경상북도 상주시 죽전동 104,경상북도 상주시 죽전길 148-29 (죽전동),37154,부성그린텍,2023.2.27 13:26,U,2023.3.1 2:40,,305125.0201,327956.4659,분뇨등관련영업관리,,,,,0,,0
662,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2015.3.23,,1,영업/정상,3,영업,,,,,534-5129,,742-954,경상북도 상주시 낙동면 상촌리 234,경상북도 상주시 낙동면 영남제일로 580-48,742-954,낙중축산,2023.3.29 10:46,U,2023.4.1 2:40,,313324.7816,321107.3747,분뇨등관련영업관리,,,,,0,,0
663,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2017.3.10,,1,영업/정상,3,영업,,,,,,,,경상북도 상주시 냉림동 407 북천코아루하트리움 104동 201호,"경상북도 상주시 냉림1길 88-19, 104동 201호 (냉림동, 북천코아루하트리움)",37176,퇴비은행,2021.6.16 9:45,U,2021.6.18 2:40,축산분뇨 처리업,304569.1226,325268.3287,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
664,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2005.8.11,,1,영업/정상,3,영업,,,,,,,,경기도 이천시 부발읍 산촌리 262,,,현대환경,2015.10.27 11:40,I,2018.8.31 23:59,,243531.5718,419276.7243,분뇨등관련영업관리,,,,,,,
665,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2007.4.2,,1,영업/정상,3,영업,,,,,,,467-862,경기도 이천시 부발읍 신원리 6-23,,,(주)농부네,2010.2.12 11:50,I,2018.8.31 23:59,,,,분뇨등관련영업관리,,,,,,,
666,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2009.11.26,,1,영업/정상,3,영업,,,,,031-637-6443,,467-852,경기도 이천시 대월면 초지리 447-3,,,백두환경,2012.4.6 9:46,I,2018.8.31 23:59,,243822.9002,413612.4951,분뇨등관련영업관리,,,,,,,
667,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2010.1.18,,1,영업/정상,3,영업,,,,,,,467-831,경기도 이천시 백사면 현방리 3251,,,그린바이오,2010.1.25 14:38,I,2018.8.31 23:59,,,,분뇨등관련영업관리,,,,,,,
668,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,1999.5.6,,1,영업/정상,3,영업,,,,,,,467-883,경기도 이천시 설성면 송계리 186,경기도 이천시 설성면 설가로 400-64,,대호환경,2023.3.9 9:37,U,2023.3.11 2:40,,245435.6251,407536.0802,분뇨등관련영업관리,,,,,0,,0
669,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2012.4.10,,1,영업/정상,3,영업,,,,,316327592,,,경기도 이천시 신둔면 도암리 67-2,경기도 이천시 신둔면 석동로 200-4,467-842,이명규,2016.6.3 18:05,I,2018.8.31 23:59,,238674.2759,425157.8357,분뇨등관련영업관리,,,,,,,
670,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2012.7.13,,1,영업/정상,3,영업,,,,,,,,,경기도 이천시 장호원읍 장여로189번길 46,467-902,노탑2리주민지원협의회,2021.12.6 12:49,U,2021.12.8 2:40,,255532.2715,403807.7317,분뇨등관련영업관리,,,,,0,,0
671,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2012.7.19,,1,영업/정상,3,영업,,,,,,,,경기도 이천시 장호원읍 노탑리 565-9,경기도 이천시 장호원읍 장여로249번길 87,17416,(유)노탑1리 주민지원협의체,2023.3.9 9:20,U,2023.3.11 2:40,,255368.7029,404553.5279,분뇨등관련영업관리,,,,,0,,0
672,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2012.12.7,,1,영업/정상,3,영업,,,,,,,467-902,경기도 이천시 장호원읍 노탑리 565-9,경기도 이천시 장호원읍 장여로249번길 87,,노탑1리 주민지원협의체,2022.1.11 9:11,U,2022.1.13 2:40,,255368.7029,404553.5279,분뇨등관련영업관리,,,,,0,,0
673,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2014.5.14,,1,영업/정상,3,영업,,,,,316426311,,,경기도 이천시 장호원읍 선읍리 472-4,경기도 이천시 장호원읍 설장로 599-144,,농업회사법인(주)영동흥산,2023.7.21 14:13,U,2023.7.23 2:40,,250948.1531,403781.5959,분뇨등관련영업관리,,,,,0,,0
674,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2014.7.22,,1,영업/정상,3,영업,,,,,6413305,,,,경기도 이천시 설성면 설장로 599-144,467-881,승리축분,2017.8.30 18:25,I,2018.8.31 23:59,,250948.1531,403781.5959,분뇨등관련영업관리,,,,,,,
675,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,1999.12.14,,1,영업/정상,3,영업,,,,,,,,,경기도 이천시 장호원읍 이풍로63번길 112-15,17414,개인,2017.10.25 10:29,I,2018.8.31 23:59,,252188.7751,407626.1804,분뇨등관련영업관리,,,,,,,
676,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,1999.12.14,,1,영업/정상,3,영업,,,,,,,,,경기도 이천시 장호원읍 이풍로63번길 112-15,17414,개인,2022.1.13 9:32,U,2022.1.15 2:40,,252188.7751,407626.1804,분뇨등관련영업관리,,,,,0,,0
677,가축분뇨 수집운반업,09_30_01_P,4500000,4.5E+17,2007.8.9,,1,영업/정상,3,영업,,,,,,,,"충청남도 공주시 신풍면 동원리 437-1 외9필지(437-3,-4,-5,-6,-8, 438-1,-2,533-32,436)",,,동원축산,2022.10.26 14:34,U,2022.10.28 2:40,,195916.6213,336470.7671,분뇨등관련영업관리,,,,,0,,0
678,가축분뇨 수집운반업,09_30_01_P,4500000,4.5E+17,2012.9.21,,1,영업/정상,3,영업,,,,,041-881-8668,,314-864,충청남도 공주시 우성면 평목리 62-1,충청남도 공주시 우성면 평목길 158-3,314-864,우성축산환경(합),2023.3.23 13:52,U,2023.3.25 2:40,,208316.176,328792.3898,분뇨등관련영업관리,,,,,0,,0
679,가축분뇨 수집운반업,09_30_01_P,4550000,4.55E+17,2002.5.31,,1,영업/정상,3,영업,,,,,,,,충청남도 금산군 금산읍 상리 8-20,충청남도 금산군 금산읍 군청6길 11,32732,환경위생공사,2020.3.25 13:03,U,2020.3.27 2:40,,243566.2071,290058.1886,분뇨등관련영업관리,,,,,,,
680,가축분뇨 수집운반업,09_30_01_P,4550000,4.55E+17,2009.6.25,,1,영업/정상,3,영업,,,,,,,,충청남도 금산군 복수면 목소리 506-3,,,인삼골유기농 영농조합법인,2018.6.22 11:35,I,2018.8.31 23:59,,236946.9139,297212.3734,분뇨등관련영업관리,,,,,,,
681,가축분뇨 수집운반업,09_30_01_P,5350000,5.35E+17,1994.1.26,,1,영업/정상,3,영업,,,,,3459944,,,경상남도 김해시 진영읍 내룡리 654,경상남도 김해시 진영읍 진영로454번길 186-101,50869,가야환경,2020.1.22 11:35,U,2020.1.24 2:40,,358377.7527,199939.5755,분뇨등관련영업관리,,,,,,,
682,가축분뇨 수집운반업,09_30_01_P,5350000,5.35E+17,1998.1.6,,1,영업/정상,3,영업,,,,,333-2121,,,경상남도 김해시 부원동 26-6 부원맨션 103호,"경상남도 김해시 분성로376번길 25-3, 103호 (부원동, 부원맨션)",50922,김해환경,2019.10.2 16:30,U,2019.10.4 2:40,,371762.779,194153.8989,분뇨등관련영업관리,,,,,,,
683,가축분뇨 수집운반업,09_30_01_P,5060000,5.06E+17,2007.12.20,,1,영업/정상,3,영업,,,,,544343939,,740-100,경상북도 김천시 성내동 67-13,경상북도 김천시 충효길 97-7 (성내동),740-100,금릉위생(합),2015.6.16 16:07,I,2018.8.31 23:59,,300684.5506,292061.4235,분뇨등관련영업관리,,,,,,,
684,가축분뇨 수집운반업,09_30_01_P,5060000,5.06E+17,2007.12.26,,1,영업/정상,3,영업,,,,,054-432-8555,,740-010,경상북도 김천시 모암동 173-4,경상북도 김천시 모암제방1길 46-3 (모암동),740-010,김천위생 합자회사,2021.5.31 10:44,U,2021.6.2 2:40,축산분뇨 처리업,301185.0294,292566.0035,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
685,가축분뇨 수집운반업,09_30_01_P,5150000,5.15E+17,2013.1.29,,1,영업/정상,3,영업,,,,,,,,경상북도 의성군 의성읍 후죽리 480-12,경상북도 의성군 의성읍 군청길 3,37337,푸른영농조합법인,2019.12.20 13:45,U,2019.12.22 2:40,,352070.3634,318316.7391,분뇨등관련영업관리,,,,,,,
686,가축분뇨 수집운반업,09_30_01_P,5530000,5.53E+17,2012.2.7,,1,영업/정상,3,영업,,,,,351-9932,,445-944,경기도 화성시 장안면 독정리 34-6,경기도 화성시 장안면 고해길 27,,화성양돈영농조합,2021.10.1 16:07,U,2021.10.3 2:40,기타 비료 및 질소화합물 제조업,187954.212,396378.9652,분뇨등관련영업관리,기타 비료 및 질소화합물 제조업,,,,0,,0
687,가축분뇨 수집운반업,09_30_01_P,5530000,5.53E+17,2012.3.6,,1,영업/정상,3,영업,,,,,3180593077,,445-862,경기도 화성시 마도면 두곡리 488-3,"경기도 화성시 마도면 화성로 904, 102호",445-862,농업회사법인 그린화성(주),2020.12.21 17:53,U,2020.12.23 2:40,,181002.7646,411274.6215,분뇨등관련영업관리,,,,,,,
688,가축분뇨 수집운반업,09_30_01_P,5530000,5.53E+17,2010.8.13,,1,영업/정상,3,영업,,,,,3519932,,445-944,경기도 화성시 장안면 독정리 34-6,경기도 화성시 장안면 고해길 27,,화성양돈영농조합,2014.5.19 11:33,I,2020.8.5 0:23,기타 비료 및 질소화합물 제조업,187954.212,396378.9652,분뇨등관련영업관리,기타 비료 및 질소화합물 제조업,,,,,,
689,가축분뇨 수집운반업,09_30_01_P,5530000,5.53E+17,2019.9.25,,1,영업/정상,3,영업,,,,,,,,경기도 화성시 매송면 원평리 227-18,경기도 화성시 매송면 화성로 2351,18289,논곡축산,2020.1.6 9:36,I,2020.8.5 0:23,,193064.8708,416532.4346,분뇨등관련영업관리,,,,,,,
690,가축분뇨 수집운반업,09_30_01_P,5530000,5.53E+17,2019.11.4,,1,영업/정상,3,영업,,,,,031-357-3485,,,경기도 화성시 남양읍 온석리 230,경기도 화성시 남양읍 온석길 75,18279,옥골영농조합법인,2022.7.20 17:41,U,2022.7.22 2:40,,186969.4876,407583.719,분뇨등관련영업관리,,,,,0,,0
